run_id,timestamp,node,gpu_index,mig_profile,mig_uuid,device_resource,slot_resource,workload,model,model_id,family,batch,prompt_len,output_tokens,status,error,sample_count,latency_ms_mean,latency_ms_p50,latency_ms_p95,latency_ms_p99,throughput_rps,ttft_ms_mean,tpot_ms_mean,decode_tps,service_time_ms,peak_alloc_mb,peak_reserved_mb
compat-rtx1-a100-20260622,2026-06-22T13:51:45.331527+00:00,rtx1-worker,0,1g,MIG-4bc33233-28f9-566c-9f82-89bd8db02cf6,or-sim.io/mig-4bc33233-28f9-566c-9f82-89bd8db02cf6,or-sim.io/rtx1-worker-gpu0-s0-1-1g,vit_base,vit_base,,vision,4,,,ok,,3,106.490049,71.851837,175.767426,175.767426,37.562195,0.0,0.0,0.0,0.0,0.0,0.0
compat-rtx1-a100-20260622,2026-06-22T13:52:30.543995+00:00,rtx1-worker,0,2g,MIG-7076f62a-e0b2-533b-99af-74c7b443d5ba,or-sim.io/mig-7076f62a-e0b2-533b-99af-74c7b443d5ba,or-sim.io/rtx1-worker-gpu0-s0-2-2g,vit_base,vit_base,,vision,4,,,ok,,3,268.178463,272.944345,281.63558,281.63558,14.915441,0.0,0.0,0.0,0.0,0.0,0.0
compat-rtx1-a100-20260622,2026-06-22T13:52:32.003782+00:00,rtx1-worker,0,3g,,,or-sim.io/rtx1-worker-gpu0-s0-3-3g,vit_base,vit_base,,vision,4,,,error,"apply-slots failed for 3g: invalid create spec: slot ""0:3:3g"" size does not match profile 3g",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
compat-rtx1-a100-20260622,2026-06-22T13:53:11.637096+00:00,rtx1-worker,0,4g,MIG-7aafc298-b386-508f-80b7-938481c587bc,or-sim.io/mig-7aafc298-b386-508f-80b7-938481c587bc,or-sim.io/rtx1-worker-gpu0-s0-4-4g,vit_base,vit_base,,vision,4,,,ok,,3,21.287669,19.911968,24.18976,24.18976,187.902203,0.0,0.0,0.0,0.0,0.0,0.0
compat-rtx1-a100-20260622,2026-06-22T13:53:13.179779+00:00,rtx1-worker,0,7g,,,or-sim.io/rtx1-worker-gpu0-s0-8-7g,vit_base,vit_base,,vision,4,,,error,"apply-slots failed for 7g: invalid create spec: slot ""0:7:7g"" size does not match profile 7g",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
compat-rtx1-a100-20260622,2026-06-22T13:53:20.264347+00:00,rtx1-worker,0,1g,MIG-4bc33233-28f9-566c-9f82-89bd8db02cf6,or-sim.io/mig-4bc33233-28f9-566c-9f82-89bd8db02cf6,or-sim.io/rtx1-worker-gpu0-s0-1-1g,gpt2_p64_o64,gpt2-medium,gpt2-medium,llm,1,64,64,error,"The Pod ""or-sim-profile-runtime"" is invalid: spec.initContainers: Forbidden: pod updates may not add or remove containers",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
compat-rtx1-a100-20260622,2026-06-22T13:54:37.859215+00:00,rtx1-worker,0,2g,MIG-7076f62a-e0b2-533b-99af-74c7b443d5ba,or-sim.io/mig-7076f62a-e0b2-533b-99af-74c7b443d5ba,or-sim.io/rtx1-worker-gpu0-s0-2-2g,gpt2_p64_o64,gpt2-medium,gpt2-medium,llm,1,64,64,ok,,1,1238.077393,1238.077393,1238.077393,1238.077393,0.807704,18.077696,19.062495,52.459029,1238.077393,768.800293,836.0
compat-rtx1-a100-20260622,2026-06-22T13:54:40.293730+00:00,rtx1-worker,0,3g,,,or-sim.io/rtx1-worker-gpu0-s0-3-3g,gpt2_p64_o64,gpt2-medium,gpt2-medium,llm,1,64,64,error,"apply-slots failed for 3g: invalid create spec: slot ""0:3:3g"" size does not match profile 3g",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
compat-rtx1-a100-20260622,2026-06-22T13:56:43.928870+00:00,rtx1-worker,0,4g,MIG-7aafc298-b386-508f-80b7-938481c587bc,or-sim.io/mig-7aafc298-b386-508f-80b7-938481c587bc,or-sim.io/rtx1-worker-gpu0-s0-4-4g,gpt2_p64_o64,gpt2-medium,gpt2-medium,llm,1,64,64,error,resource or-sim.io/mig-7aafc298-b386-508f-80b7-938481c587bc did not become allocatable on rtx1-worker,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
compat-rtx1-a100-20260622,2026-06-22T13:56:45.190374+00:00,rtx1-worker,0,7g,,,or-sim.io/rtx1-worker-gpu0-s0-8-7g,gpt2_p64_o64,gpt2-medium,gpt2-medium,llm,1,64,64,error,"apply-slots failed for 7g: invalid create spec: slot ""0:7:7g"" size does not match profile 7g",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
compat-rtx1-a100-20260622,2026-06-22T13:57:39.248211+00:00,rtx1-worker,0,1g,MIG-4bc33233-28f9-566c-9f82-89bd8db02cf6,or-sim.io/mig-4bc33233-28f9-566c-9f82-89bd8db02cf6,or-sim.io/rtx1-worker-gpu0-s0-1-1g,llama32_3b_p64_o64,llama32_3b,meta-llama/Llama-3.2-3B,llm,1,64,64,error,"The Pod ""or-sim-profile-runtime"" is invalid: spec.initContainers: Forbidden: pod updates may not add or remove containers",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
